timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,economic_index,market_demand_index
2023-01-07,West Europe,Storage,385.9211323031109,522.8550541316094,11.577633969093325,99.84073117638923,101.64412031998899,104.99566641430143
2023-01-07,Southeast Asia,Compute,92.15364552264161,178.34249007333966,7.372291641811329,99.26255034400491,101.75734709638179,100.7228914326059
2023-01-07,Southeast Asia,Storage,334.0123816987683,497.07841633626504,10.020371450963049,99.49761072217414,99.47068633352409,
2023-01-08,East US,Compute,137.85934450912004,287.900725256191,11.028747560729602,99.27796463881644,100.08396012894005,101.09824408693702
2023-01-08,East US,Storage,129.699805733172,318.9823509166966,,99.94438929123255,99.5530744293483,102.80078870931683
2023-01-08,West Europe,Compute,56.95547743799034,,4.556438195039227,99.42390230683414,99.09507553531066,102.92688731093988
2023-01-08,West Europe,Storage,223.29397787086637,396.4985787439006,6.6988193361259905,99.31375278510471,100.4281874882604,98.88131016370868
2023-01-08,Southeast Asia,Compute,471.2696483723514,616.5550117738466,37.70157186978811,99.56436055838847,100.46190744589026,99.75491393835193
2023-01-08,Southeast Asia,Storage,495.5242325469185,540.7393552894928,14.865726976407554,99.51314635584009,100.71557472069657,102.49435677386913
2023-01-09,East US,Compute,,510.10421856555024,29.092566675829648,99.35589623970756,101.81024391991312,100.33527946167375
2023-01-09,East US,Storage,414.55102760563136,590.62404495005,12.43653082816894,99.9041081470309,101.0300953726121,109.24855118795224
2023-01-09,West Europe,Compute,409.23283053504883,,32.738626442803906,99.69494720848512,100.4645923163528,101.89545005074746
2023-01-09,West Europe,Storage,202.09782058319112,289.70275205838107,6.062934617495733,99.09304212044246,,
2023-01-09,Southeast Asia,Compute,259.5191081596071,377.19514240697083,20.761528652768565,99.283675839607,99.17093638922022,101.70348563172443
2023-01-09,Southeast Asia,Storage,66.80668493714649,,2.0042005481143943,99.35658873499715,100.12856003819093,99.3875986507842
2023-01-10,East US,Compute,396.49709889437486,455.34488384380666,31.71976791154999,99.6166615710608,104.77807191478493,105.39975895845583
2023-01-10,East US,Storage,336.84345567419297,487.53989574427203,10.105303670225789,99.96609355866791,95.94971482668478,102.08584007135363
2023-01-10,West Europe,Compute,407.83378764591663,476.58359287308997,32.62670301167333,99.43458170649858,98.4563618444865,105.03553490303108
2023-01-10,West Europe,Storage,127.9824440318806,176.1411117126761,3.839473320956418,99.24774046918294,103.53090848056219,102.52289486373668
2023-01-10,Southeast Asia,Compute,347.08881952297907,417.47692097324875,27.767105561838324,99.94531662785656,100.75459253092082,105.01563341477376
2023-01-10,Southeast Asia,Storage,325.2743358054585,420.8023470424607,9.758230074163755,99.24525367960615,102.53382229837325,100.29759251057722
2023-01-11,East US,Compute,56.47706988339014,97.37014517463507,4.518165590671211,99.04554261560153,99.52521607758666,105.62627845937705
2023-01-11,East US,Storage,94.02537229295066,202.5162298139805,2.8207611687885197,99.46873705307276,99.49486369721367,
2023-01-11,West Europe,Compute,229.32713047881805,360.180148128217,18.346170438305446,99.62874271435896,99.74317570692058,100.95093755592335
2023-01-11,West Europe,Storage,331.63696207140634,442.20148861582214,9.94910886214219,99.84792494277643,98.0369826979041,102.80647404695898
2023-01-11,Southeast Asia,Compute,81.75593633019344,217.39140640733024,6.540474906415475,99.02624619743621,101.29432539357408,102.13445675408049
2023-01-11,Southeast Asia,Storage,308.96338004414554,,9.268901401324365,99.63685533625792,104.26606674931253,97.97809149938743
2023-01-12,East US,Compute,473.65916394943633,563.1576387535757,37.892733115954904,99.95157865818567,99.02713446789528,102.46624152125763
2023-01-12,East US,Storage,193.5390336321926,365.61658960669445,5.806171008965777,99.02303921637846,98.82127048611157,103.75024919272825
2023-01-12,West Europe,Compute,103.17417242974531,248.5868621952924,8.253933794379625,99.62265341831208,100.72402782388494,103.21367326675764
2023-01-12,West Europe,Storage,411.5664186731819,482.3326417360171,12.346992560195456,99.17566514834192,101.49458721024652,103.27178552955313
2023-01-12,Southeast Asia,Compute,495.727313900303,589.9984957443597,39.65818511202424,99.36829790493485,98.66159454363758,104.37491963417975
2023-01-12,Southeast Asia,Storage,468.84079652160415,,14.065223895648124,99.42470408710126,101.65083269797606,103.67806427068747
2023-01-13,East US,Compute,96.40574097616968,278.86526417849166,7.712459278093575,99.50019984872337,98.95362381282578,104.11750110560365
2023-01-13,East US,Storage,452.9854528232902,543.0417549954395,13.589563584698706,,100.64833270497688,101.95892902130629
2023-01-13,West Europe,Compute,477.77321612190025,600.9920359840918,38.22185728975202,99.6255188400481,96.41590979972958,101.32566810646185
2023-01-13,West Europe,Storage,197.89904541646217,338.95236751032905,5.936971362493865,99.7448507841433,101.24823963410431,103.47590614857022
2023-01-13,Southeast Asia,Compute,91.04274637191067,200.03840121837533,7.283419709752853,99.05698317241648,95.81996450273944,105.7600781631751
2023-01-13,Southeast Asia,Storage,449.4668822412349,532.631584500609,13.484006467237046,99.11589634626333,100.82586290855124,101.09176602443371
2023-01-14,East US,Compute,328.1981284923175,366.40021019441974,26.2558502793854,99.08326573805385,99.13339318619488,102.79437311511444
2023-01-14,East US,Storage,419.8370266806603,566.9606275688296,12.595110800419809,99.08053529283548,97.10383131700536,99.5718001113064
2023-01-14,West Europe,Compute,415.75980526587614,606.2645491949706,33.26078442127009,99.97614105318463,98.67154511339116,105.10695039255585
2023-01-14,West Europe,Storage,87.57532251440094,,2.627259675432028,99.55282020723844,101.71531924640404,102.06685060013265
2023-01-14,Southeast Asia,Compute,100.03886703776811,208.71138581012275,8.00310936302145,99.01124010831974,98.63531479775969,102.29033668898788
2023-01-14,Southeast Asia,Storage,103.46806232063236,144.62278674051123,3.1040418696189707,99.6427181990949,101.03869302848234,105.45220548606466
2023-01-15,East US,Compute,482.97764681354386,570.4543511278106,38.63821174508351,99.28285496541903,99.31359752673767,103.46888586001955
2023-01-15,East US,Storage,483.4501427482751,505.637948192442,14.503504282448253,99.96018003844055,100.44818496362083,102.57871775272545
2023-01-15,West Europe,Compute,83.20845413092948,202.90222532316722,6.656676330474359,99.95960951026291,104.5515225951344,103.36598632126173
2023-01-15,West Europe,Storage,363.08691004307775,464.90430170127695,10.892607301292331,99.62128249928323,101.74464127344136,
2023-01-15,Southeast Asia,Compute,70.45087115365604,141.0242452802575,5.636069692292483,99.94090736923579,99.77813612874098,104.50615120412408
2023-01-15,Southeast Asia,Storage,329.05966901069155,398.98828194729543,9.871790070320746,99.18623994812653,95.75220855138039,101.50202290780035
2023-01-16,East US,Compute,312.64525033289243,346.6374849865897,25.011620026631395,99.9646508595895,96.17458696587155,103.44453449295166
2023-01-16,East US,Storage,416.2077588681269,559.4593699278252,12.486232766043807,99.16099076995144,,106.38249910704977
2023-01-16,West Europe,Compute,469.72781750930596,645.6193176193794,37.57822540074448,99.04476648340513,99.85277776841619,102.15513919736664
2023-01-16,West Europe,Storage,414.7489988518248,612.4587021285148,12.442469965554745,99.14891272219249,96.57373094181824,105.42732632367188
2023-01-16,Southeast Asia,Compute,486.46147901657145,658.0428851809991,38.91691832132572,99.82994541766402,95.09547079736853,100.91699393801171
2023-01-16,Southeast Asia,Storage,173.0331823688178,203.18077176598467,5.190995471064533,99.8560751524925,100.01048739943637,102.81354276287054
2023-01-17,East US,Compute,396.0443368312297,586.1021682100668,31.683546946498378,99.84115091677063,99.37395258356712,99.68657738373112
2023-01-17,East US,Storage,108.12173681817274,299.85092172474276,3.243652104545182,99.60011288810637,101.42322975617778,100.63554014513035
2023-01-17,West Europe,Compute,328.15770820605314,412.6269974519644,26.252616656484253,99.11242201627763,100.48466737216623,106.97962217106657
2023-01-17,West Europe,Storage,397.5432762810377,511.17270648119654,11.92629828843113,99.84365968531534,,106.3955060136925
2023-01-17,Southeast Asia,Compute,444.49412119625526,537.1210371144867,35.55952969570042,99.13267507616614,102.97809034776895,104.64047466576632
2023-01-17,Southeast Asia,Storage,145.83387267900983,190.3807382846284,4.375016180370294,99.01439921901121,102.11684897369918,99.36734535595986
2023-01-18,East US,Compute,226.50982029487955,325.25530625915076,18.120785623590365,99.89511710754881,100.40026883834685,98.70748059030207
2023-01-18,East US,Storage,402.6438557335144,494.021556551343,12.079315672005432,99.6158658332256,96.5932351212897,102.93811684876965
2023-01-18,West Europe,Compute,256.6110903072176,,20.528887224577407,99.48769191305294,102.24535536959604,100.16682072557089
2023-01-18,West Europe,Storage,158.0655284501869,191.7209275097464,4.741965853505606,99.12759092469155,100.7331964921937,101.16945267390818
2023-01-18,Southeast Asia,Compute,131.84603797961518,214.06614897791056,10.547683038369215,99.88782052580694,104.11018521724294,102.41049223149557
2023-01-18,Southeast Asia,Storage,127.54394204073343,182.15596542629416,,99.04045993010381,,101.4634665820382
2023-01-19,East US,Compute,129.65471792453607,165.6211740008061,10.372377433962885,99.1194295123896,97.13182226153495,102.82963096909707
2023-01-19,East US,Storage,213.92143747163396,,6.417643124149019,99.68349088034307,98.60054898401484,103.6406564383921
2023-01-19,West Europe,Compute,443.1103808480498,628.8674129437761,35.44883046784398,99.06046718025631,101.70270852920102,
2023-01-19,West Europe,Storage,386.71686067264625,439.9306441567942,11.601505820179387,99.20725583010334,99.44989660569671,98.60885428745249
2023-01-19,Southeast Asia,Compute,328.2146471886332,414.61910231119225,26.257171775090654,99.45790936897181,101.70280418475765,
2023-01-19,Southeast Asia,Storage,452.8430769592397,564.9450165400596,13.58529230877719,99.52679235041266,99.74416481703847,101.3016157357228
2023-01-20,East US,Compute,289.67776990476045,353.3224605590118,23.174221592380835,99.26655079863988,99.62618975487918,103.27964724119406
2023-01-20,East US,Storage,194.93562451243022,,5.848068735372906,99.32422237865613,103.37428327014513,105.13850850984002
2023-01-20,West Europe,Compute,405.12705737330225,514.8466531805326,32.41016458986418,99.08605108520655,104.74865880698478,105.40429438131572
2023-01-20,West Europe,Storage,385.4477633829485,483.14648170429075,,99.12630449976761,98.24876349323048,100.60962953401246
2023-01-20,Southeast Asia,Compute,340.6627585992205,,27.253020687937642,99.35253575863887,100.05538186323243,103.62995995301544
2023-01-20,Southeast Asia,Storage,156.7520562811975,195.07290135287016,4.7025616884359245,99.15133054779248,98.69871486175634,102.40097822841173
2023-01-21,East US,Compute,133.9551608230876,205.27229118798007,10.716412865847008,99.17163985934181,94.99448095667557,104.90604562487405
2023-01-21,East US,Storage,492.0703776088729,532.2373799991224,14.762111328266187,99.39387704305528,98.84645733886333,105.04754367341522
2023-01-21,West Europe,Compute,126.89941432552962,267.2551939119272,10.15195314604237,99.9200822292363,104.08664097936462,106.77598553263833
2023-01-21,West Europe,Storage,175.99059214712787,334.49932012167653,5.279717764413836,99.18517331107195,98.47348168691497,99.92699702043467
2023-01-21,Southeast Asia,Compute,278.4246704080048,342.0584222427192,22.27397363264038,99.11368845649181,,
2023-01-21,Southeast Asia,Storage,311.5571996401755,359.3424883895319,9.346715989205265,99.47632870083626,98.69632778439568,
2023-01-22,East US,Compute,201.47192518726425,245.66656703627962,16.11775401498114,99.06274122076805,98.79606264220723,
2023-01-22,East US,Storage,356.67622500076817,513.5172397809117,10.700286750023045,99.58968235320177,95.05671099974542,
2023-01-22,West Europe,Compute,206.9907199443479,394.3059659089565,16.55925759554783,99.82231321370985,100.33945856878074,
2023-01-22,West Europe,Storage,131.55487977454706,163.524207900567,3.9466463932364118,99.73370944279715,102.33556412331961,104.20608711550915
2023-01-22,Southeast Asia,Compute,112.89756948183027,276.0456856166105,9.031805558546422,99.19961104684727,99.36304297869933,103.05913138677404
2023-01-22,Southeast Asia,Storage,416.558624104122,556.2941238294379,12.496758723123659,99.51783477052143,101.74224940686338,103.04519836457105
2023-01-23,East US,Compute,226.60029834018593,393.5881974450698,18.128023867214875,99.43474355948452,98.64717395903192,99.3959742471843
2023-01-23,East US,Storage,185.62004337386392,340.18973180558913,5.568601301215917,99.49769318619155,,103.41843300481834
2023-01-23,West Europe,Compute,222.75104961794514,340.5905646184631,,99.89740738985489,98.23036811616403,104.43051658488467
2023-01-23,West Europe,Storage,472.92445562606383,605.911905178919,14.187733668781915,99.33155655851051,100.67699281498882,103.02605823463448
2023-01-23,Southeast Asia,Compute,329.0327401678311,445.055736723569,26.32261921342649,99.88495365722045,99.02520995215771,104.66427517979469
2023-01-23,Southeast Asia,Storage,190.27493050799671,255.00297567460055,5.708247915239901,99.73650682964694,100.14313247443879,102.90131916890584
2023-01-24,East US,Compute,393.1064085833107,,31.44851268666486,99.33866093122874,102.57394992769919,103.12560477556845
2023-01-24,East US,Storage,117.4628423069482,178.72809344882367,3.523885269208446,99.71503004270913,101.73921184021133,106.72615560966963
2023-01-24,West Europe,Compute,362.276800010195,479.9671998127623,28.9821440008156,99.24928106831788,97.8832291943059,102.98905114211689
2023-01-24,West Europe,Storage,458.80275260013275,,13.764082578003983,99.396842902596,101.30873131270812,103.90371055023881
2023-01-24,Southeast Asia,Compute,119.00813140223609,244.5295011652596,9.520650512178888,99.50082979209562,99.5943075606597,104.10871076196024
2023-01-24,Southeast Asia,Storage,442.45575902486814,630.2370498719183,13.273672770746044,99.55948185175332,100.96201846347343,104.46264794061798
2023-01-25,East US,Compute,368.2573854410294,415.7144131655964,29.46059083528235,99.57052547656514,97.3171096844006,107.94559225037163
2023-01-25,East US,Storage,381.3999060311253,569.5859686895479,11.441997180933758,99.9163128277777,98.02079035948285,103.92036218592386
2023-01-25,West Europe,Compute,493.1785395330506,664.1801950933187,39.454283162644046,99.12341605439123,105.07738220347497,
2023-01-25,West Europe,Storage,229.55121674155862,259.40831172952426,6.886536502246758,99.33184526922945,97.97579124947967,
2023-01-25,Southeast Asia,Compute,291.8280213220653,477.4020322763622,23.346241705765223,,102.54025109315143,102.53498759203838
2023-01-25,Southeast Asia,Storage,253.49807340041323,313.92694152960996,7.6049422020123965,99.44791512097136,99.50851387182811,103.62648888662783
2023-01-26,East US,Compute,274.2654977327659,369.6720786435845,21.94123981862127,99.90569744205742,102.1609197380107,100.63794544491212
2023-01-26,East US,Storage,334.5189295637887,356.87593174968873,10.03556788691366,99.65690199829655,99.46222261889034,102.11470410802096
2023-01-26,West Europe,Compute,,287.84471596766025,7.072588050831179,99.49717306022792,98.64486757453258,104.62632905244926
2023-01-26,West Europe,Storage,387.48221167963,445.2652184368354,11.624466350388898,99.8890737465463,98.85267598623953,103.23403804302352
2023-01-26,Southeast Asia,Compute,66.4473505316427,171.41940065144257,5.315788042531416,99.55919272192999,102.77716453808057,99.00905321140556
2023-01-26,Southeast Asia,Storage,248.34323612220265,340.48058707976134,7.450297083666079,99.55404392799514,99.31462481183931,103.58487419351272
2023-01-27,East US,Compute,437.8035294560828,628.1043126401366,35.02428235648662,99.36957622311695,101.66644775524148,101.8292153851846
2023-01-27,East US,Storage,233.9303769941434,258.49992101300546,7.017911309824301,99.15459107139253,101.87135678629492,107.02540360739242
2023-01-27,West Europe,Compute,62.19319662656757,122.14818577449847,4.975455730125406,99.2287640486222,100.19749155527467,104.2216031254297
2023-01-27,West Europe,Storage,130.34509792445013,267.83939733778755,3.910352937733504,99.23580095323626,99.51934920368373,103.73265180230491
2023-01-27,Southeast Asia,Compute,375.0201193350466,549.045483594178,30.00160954680373,99.82191766592132,103.29279448535995,102.46811468879159
2023-01-27,Southeast Asia,Storage,142.24293293711943,215.00952438410184,4.267287988113583,99.88737246033591,100.65226604448424,101.9800662646335
2023-01-28,East US,Compute,239.64104776662407,420.32195576047957,19.171283821329926,99.80926912612105,97.51699753810175,103.00289189091882
2023-01-28,East US,Storage,220.8615836752701,347.1146733279355,6.625847510258103,99.26538300441464,97.43914129500743,108.14509107299725
2023-01-28,West Europe,Compute,298.4212313833911,396.9240066277481,23.87369851067129,99.2915211019465,101.94364538034547,104.57358620775537
2023-01-28,West Europe,Storage,409.93486517629185,506.47329598075385,12.298045955288755,99.02224461523691,100.61560353778412,101.21516592371526
2023-01-28,Southeast Asia,Compute,335.0651989217663,401.4849822997427,26.805215913741304,99.1379625133321,97.42310524048536,104.83713755353662
2023-01-28,Southeast Asia,Storage,172.53829693371603,195.84861871226005,5.176148908011481,99.90515581849489,100.39169051019536,102.67875715379846
2023-01-29,East US,Compute,173.3248493092427,293.0768897620855,13.865987944739416,99.64490618446834,99.06170455961013,105.84121322642146
2023-01-29,East US,Storage,54.948122896316214,99.58753630870152,1.6484436868894863,99.89101845542962,100.51205946862775,106.75272036904892
2023-01-29,West Europe,Compute,320.232587195144,,25.61860697561152,99.17361756583722,99.6837970198596,106.40052489698526
2023-01-29,West Europe,Storage,222.41233771227385,335.8175246631846,6.672370131368216,99.0464963071073,101.03531804093825,
2023-01-29,Southeast Asia,Compute,87.25940056630691,,6.980752045304553,99.24289561858451,96.95196951654594,103.19046030632377
2023-01-29,Southeast Asia,Storage,210.0527224092271,359.48098534239125,6.3015816722768125,99.29415049846695,98.10120222233611,
2023-01-30,East US,Compute,348.65202441319167,537.2813774916481,27.892161953055336,,101.21513372866272,101.89939553562742
2023-01-30,East US,Storage,73.14161606791265,182.4875405641352,2.1942484820373793,99.59087442042772,102.29854665257135,103.53140265134799
2023-01-30,West Europe,Compute,97.96921391019731,131.49401462264288,7.837537112815785,,103.95005470726156,104.84322619634175
2023-01-30,West Europe,Storage,245.67230237168582,310.024668354725,7.370169071150574,99.81091129449746,101.26481547811105,106.88286440085322
2023-01-30,Southeast Asia,Compute,172.4653117534832,298.70683178991885,13.797224940278657,99.35736415797062,97.36130422172519,104.48526506358242
2023-01-30,Southeast Asia,Storage,293.85542632026113,470.98567677801464,8.815662789607833,99.72490263754545,,107.09931695270902
2023-01-31,East US,Compute,361.52445403303363,534.379671314791,28.921956322642693,99.24717132877059,96.9468962766045,104.97089962384547
2023-01-31,East US,Storage,,684.3812847420816,14.833518107954735,99.03903254325482,100.85923643826517,105.50208481284726
2023-01-31,West Europe,Compute,131.2589053073001,253.4890468067734,10.500712424584007,99.90633341461216,100.89327946303418,104.66016468658945
2023-01-31,West Europe,Storage,486.9762103244155,676.9441783648335,14.609286309732465,99.46947207449088,100.05663675226093,105.14622171751253
2023-01-31,Southeast Asia,Compute,193.59521295946504,362.799998306587,15.487617036757204,99.03663755836834,97.18968015527108,106.08877612555573
2023-01-31,Southeast Asia,Storage,104.25509859977547,138.10667489303313,3.1276529579932637,99.68932588811936,102.51151225114704,103.29749483408203
2023-02-01,East US,Compute,79.41035335952407,156.16261416903393,6.352828268761925,99.53409637945158,98.69883031688629,107.3212478922286
2023-02-01,East US,Storage,331.6511193966541,511.12711407916777,9.949533581899622,99.60970455630047,100.16456797855085,107.3651168237862
2023-02-01,West Europe,Compute,472.5804643308033,636.361446770063,37.80643714646426,99.987954769428,,103.86729249339525
2023-02-01,West Europe,Storage,230.86891112415898,337.2465227788626,6.926067333724769,99.62123040858619,99.10899495719846,108.1409250278909
2023-02-01,Southeast Asia,Compute,239.61065102468157,392.37546531068205,19.168852081974528,99.23638937431062,,103.62458224033485
2023-02-01,Southeast Asia,Storage,179.25754624433677,252.593007926415,5.377726387330103,99.23127167353941,99.93063022522644,105.70258553872854
2023-02-02,East US,Compute,222.94699122185676,365.2835021066093,17.83575929774854,99.21607134898642,99.66855389370677,103.72888202934807
2023-02-02,East US,Storage,445.6032384029741,635.6550024154279,13.368097152089224,99.46272749613738,97.75455595687541,106.1448712077511
2023-02-02,West Europe,Compute,496.0258817616394,557.7267880106592,39.68207054093116,99.93330445639377,102.33420582876727,108.62226883095842
2023-02-02,West Europe,Storage,280.70982995742884,342.2303960666254,8.421294898722865,99.17476275168545,98.75371894715047,104.26909747706249
2023-02-02,Southeast Asia,Compute,400.813013105039,483.8355597550504,32.06504104840312,99.05726424979777,99.25320146324687,103.03291130135874
2023-02-02,Southeast Asia,Storage,391.2073140668411,,11.736219422005233,99.15235694727646,98.89555391143806,106.64591535089401
2023-02-03,East US,Compute,150.7179266701804,267.37332279099485,12.057434133614432,99.58701053549328,,105.85374878655047
2023-02-03,East US,Storage,444.85738818367116,512.6653958496382,13.345721645510134,99.12821977206997,100.57173078144982,106.19326671165024
2023-02-03,West Europe,Compute,344.8588912875598,464.0132179972049,27.588711303004786,99.08611689231229,96.50290603008494,103.0096725308185
2023-02-03,West Europe,Storage,166.8892026921468,317.1048231560921,5.006676080764404,99.49091697772798,98.96477740192766,105.97192903495399
2023-02-03,Southeast Asia,Compute,433.0431113219459,542.1694861844612,34.643448905755676,99.47578071155338,102.41125615590568,106.21062323370994
2023-02-03,Southeast Asia,Storage,206.51414355598686,348.5570510166183,6.195424306679605,99.56007464435584,101.16785637065193,104.80576895010208
2023-02-04,East US,Compute,408.8417097231177,547.3630399616343,32.70733677784941,99.84207591180329,100.81123518628075,107.09703159051347
2023-02-04,East US,Storage,426.6559977636524,572.2008608641235,12.799679932909571,99.67333936404269,102.76431798207506,106.96443733809046
2023-02-04,West Europe,Compute,121.37229738188317,299.9290340376903,9.709783790550654,,99.2593532628054,103.99989958835265
2023-02-04,West Europe,Storage,384.5787153312235,433.515496619919,11.537361459936704,,100.05748964586964,108.22392128812578
2023-02-04,Southeast Asia,Compute,52.87364227257511,124.54050624405942,4.229891381806009,,,105.84692985916476
2023-02-04,Southeast Asia,Storage,166.91161147887192,301.0326380368019,5.007348344366157,,99.384443530094,106.10531821823906
2023-02-05,East US,Compute,392.4625561259126,509.89054028761245,31.39700449007301,,102.41796388821294,102.92501423841078
2023-02-05,East US,Storage,469.4126474795079,507.8643985178301,14.082379424385236,99.92785620236408,99.10713277089894,106.19618272033462
2023-02-05,West Europe,Compute,185.4336051260673,332.904581082218,14.834688410085384,99.06667709545408,96.3800821980386,107.73803265666447
2023-02-05,West Europe,Storage,329.4119829953647,357.64554908161705,9.882359489860942,99.86282143809085,98.88215630545682,106.56242648466704
2023-02-05,Southeast Asia,Compute,391.2184381680602,415.64408313064445,31.297475053444813,99.02190231601371,99.737923186002,101.737522253287
2023-02-05,Southeast Asia,Storage,396.68333801350695,539.6765058026779,11.900500140405208,99.44144367931298,97.10397219916752,101.41039082129784
2023-02-06,East US,Compute,123.63071953625114,286.6964383112384,9.89045756290009,,102.2437063788537,108.56835451899205
2023-02-06,East US,Storage,172.9667871491942,364.12222835426803,5.189003614475826,99.14954731286309,101.30040235591733,105.74891514204887
2023-02-06,West Europe,Compute,238.87729261675503,373.81196319629044,19.110183409340404,99.39361845398317,101.79577707752068,
2023-02-06,West Europe,Storage,153.47957265098879,211.83841937550378,4.604387179529663,99.03082274205566,97.4969211516191,108.83479607775415
2023-02-06,Southeast Asia,Compute,438.9612124278367,544.138995632317,35.116896994226934,99.95851149363557,,105.48715399841487
2023-02-06,Southeast Asia,Storage,399.4685837562838,558.2345157922132,11.984057512688514,99.83633539583572,101.28544551973509,108.6055719298725
2023-02-07,East US,Compute,109.0601949570744,,8.724815596565952,99.91163936933752,102.49840353497507,107.06757783519026
